FID_Indore,FID_all_Gr,GRID_ID,Shape_Leng,OBJECTID_1,GRID_ID_1,ZONE_CODE,COUNT,AREA,MEAN,OID_,GRID_ID_12,sum_Road_l,sum_Length,Polyline_C,sum_Transp,Point_Coun,sum_Nos,Point_Co_1,sum_Nos_1,Point_Co_2,School_Nos,Shape_Le_1,Shape_Ar_1,sum_Health,Point_Co_3,Shape_Le_2,Shape_Area,Direction
1,7844,EZ-204,2999.955996,5413,EZ-204,5413,1,6.94444E-05,5877.864258,59675,,5.949865172,5.949791184,31,0,0,0,1,0,0,1,2999.955996,649499.99886200000,0,0,0.025695622,3.22953E-05,South_East
1,7845,FA-204,2999.955996,5414,FA-204,5414,1,6.94444E-05,4092.041748,59676,,4.679873214,4.68044377,31,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025719372,4.80239E-05,South_East
1,7846,FB-204,2999.955996,0,FB-204,0,0,0,0,59677,,4.053132492,4.052556303,21,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.026737482,4.37001E-05,South_East
1,7847,FC-204,2999.955996,0,FC-204,0,0,0,0,59678,,3.474779181,3.475041349,20,0,0,0,0,0,0,0,2999.955996,649499.99886000000,1,1,0.025915575,4.83509E-05,South_East
1,7848,FD-204,2999.955996,5415,FD-204,5415,1,6.94444E-05,1364.512939,59679,,1.435580411,1.435752135,7,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025698433,4.18799E-05,South_East
1,7849,FE-204,2999.955996,5416,FE-204,5416,1,6.94444E-05,1483.686035,59680,,2.110984314,2.110637587,12,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915575,4.83509E-05,South_East
1,7850,FF-204,2999.955996,5417,FF-204,5417,1,6.94444E-05,1459.994141,59681,,3.849556595,3.850434184,30,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025915255,4.83497E-05,South_East
1,7851,FG-204,2999.955996,5418,FG-204,5418,1,6.94444E-05,970.9226074,59682,,0.105330509,0.105415156,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915574,4.83509E-05,South_East
1,7852,FH-204,2999.955996,0,FH-204,0,0,0,0,59683,,2.260931167,2.260975748,10,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025915256,4.83497E-05,South_East
1,7853,FI-204,2999.955996,5419,FI-204,5419,1,6.94444E-05,882.2553101,59684,,2.394333943,2.393943589,14,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915575,4.83509E-05,South_East
1,7854,FJ-204,2999.955996,5420,FJ-204,5420,1,6.94444E-05,687.4383545,59685,,1.790572211,1.789865065,4,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025915256,4.83497E-05,South_East
1,7855,FK-204,2999.955996,5421,FK-204,5421,1,6.94444E-05,793.4338989,59686,,2.072170583,2.073180249,10,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915575,4.83509E-05,South_East
1,7856,FL-204,2999.955996,5422,FL-204,5422,1,6.94444E-05,549.0209961,59687,,0.343560686,0.343839806,1,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025915254,4.83497E-05,South_East
1,7857,FM-204,2999.955996,0,FM-204,0,0,0,0,59688,,0.761011283,0.761042982,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025915575,4.83509E-05,South_East
1,7858,FN-204,2999.955996,0,FN-204,0,0,0,0,59689,,1.102204728,1.102110696,3,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.020308154,2.34983E-05,South_East
1,7958,DU-203,2999.955996,5481,DU-203,5481,1,6.94444E-05,210.605011,60140,,2.073951222,2.073670635,5,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.016437889,1.15849E-05,South_West
1,7959,DV-203,2999.955996,0,DV-203,0,0,0,0,60141,,0.756739917,0.755975602,1,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914619,4.83471E-05,South_West
1,7960,DW-203,2999.955996,5482,DW-203,5482,1,6.94444E-05,595.6754761,60142,,0.802967034,0.800793797,1,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914938,4.83484E-05,South_West
1,7961,DX-203,2999.955996,0,DX-203,0,0,0,0,60143,,0.488239561,0.488150242,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914619,4.83471E-05,South_West
1,7962,DY-203,2999.955996,5483,DY-203,5483,1,6.94444E-05,696.8186035,60144,,1.416717812,1.41669814,3,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914938,4.83484E-05,South_West
1,7963,DZ-203,2999.955996,0,DZ-203,0,0,0,0,60145,,1.419547405,1.418575301,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914617,4.83471E-05,South_West
1,7964,EA-203,2999.955996,5484,EA-203,5484,1,6.94444E-05,941.8707886,60146,,3.958123739,3.95804459,27,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914938,4.83484E-05,South_West
1,7965,EB-203,2999.955996,0,EB-203,0,0,0,0,60147,,3.225170535,3.225746654,21,0,0,0,0,0,0,0,2999.955996,649499.99885800000,0,0,0.025732451,4.62533E-05,South_West
1,7966,EC-203,2999.955996,5485,EC-203,5485,1,6.94444E-05,1159.270874,60148,,2.929424414,2.928582432,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.024141694,3.78899E-05,South_West
1,7967,ED-203,2999.955996,0,ED-203,0,0,0,0,60149,,2.166079353,2.166656332,6,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.019431037,1.59023E-05,South_West
1,7968,EE-203,2999.955996,5486,EE-203,5486,1,6.94444E-05,2055.9646,60150,,2.840642403,2.841477838,7,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914936,4.83484E-05,South_West
1,7969,EF-203,2999.955996,0,EF-203,0,0,0,0,60151,,5.086972994,5.087552159,25,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025807105,3.62592E-05,South_West
1,7970,EG-203,2999.955996,5487,EG-203,5487,1,6.94444E-05,12734.98535160000,60152,,11.12949195,11.12945322,83,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.017326315,1.84109E-05,South_West
1,7986,EW-203,2999.955996,5495,EW-203,5495,1,6.94444E-05,14489.73242190000,60168,,16.29252134,16.29183571,136,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.019725826,2.64775E-05,South_East
1,7987,EX-203,2999.955996,0,EX-203,0,0,0,0,60169,,8.682045906,8.682101795,59,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914619,4.83471E-05,South_East
1,7988,EY-203,2999.955996,5496,EY-203,5496,1,6.94444E-05,7997.631348,60170,,6.789429841,6.788816446,30,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025804814,4.82181E-05,South_East
1,7989,EZ-203,2999.955996,0,EZ-203,0,0,0,0,60171,,4.540752939,4.539453899,31,0,0,0,0,1,1,1,2999.955996,649499.99886000000,2,2,0.025914619,4.83471E-05,South_East
1,7990,FA-203,2999.955996,5497,FA-203,5497,1,6.94444E-05,4550.544434,60172,,6.510585862,6.511107975,38,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914936,4.83484E-05,South_East
1,7991,FB-203,2999.955996,0,FB-203,0,0,0,0,60173,,1.375341036,1.375085173,11,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.01643184,1.48544E-05,South_East
1,7992,FC-203,2999.955996,5498,FC-203,5498,1,6.94444E-05,1567.071167,60174,,2.742151572,2.743150982,8,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.015318136,1.03117E-05,South_East
1,7993,FD-203,2999.955996,0,FD-203,0,0,0,0,60175,,1.660119507,1.660364417,5,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.00048337,5.29E-09,South_East
1,7994,FE-203,2999.955996,5499,FE-203,5499,1,6.94444E-05,1412.602539,60176,,3.600425807,3.600972855,14,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025390094,4.58712E-05,South_East
1,7995,FF-203,2999.955996,0,FF-203,0,0,0,0,60177,,1.245246729,1.245275531,5,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914618,4.83471E-05,South_East
1,7996,FG-203,2999.955996,5500,FG-203,5500,1,6.94444E-05,885.8467407,60178,,2.454986598,2.454699335,11,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914937,4.83484E-05,South_East
1,7997,FH-203,2999.955996,0,FH-203,0,0,0,0,60179,,1.058750544,1.059111928,5,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914619,4.83471E-05,South_East
1,7998,FI-203,2999.955996,5501,FI-203,5501,1,6.94444E-05,583.4847412,60180,,1.944900849,1.944356888,6,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914938,4.83484E-05,South_East
1,7999,FJ-203,2999.955996,0,FJ-203,0,0,0,0,60181,,1.795579037,1.794774181,13,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914619,4.83471E-05,South_East
1,8000,FK-203,2999.955996,5502,FK-203,5502,1,6.94444E-05,548.4512939,60182,,1.072245547,1.072096976,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914938,4.83484E-05,South_East
1,8001,FL-203,2999.955996,0,FL-203,0,0,0,0,60183,,0.227305263,0.227343965,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914617,4.83471E-05,South_East
1,8002,FM-203,2999.955996,5503,FM-203,5503,1,6.94444E-05,537.8381348,60184,,1.281409007,1.281470859,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025914938,4.83484E-05,South_East
1,8003,FN-203,2999.955996,0,FN-203,0,0,0,0,60185,,0.226806851,0.226983653,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.023985435,3.96204E-05,South_East
1,8103,DU-202,2999.955996,5571,DU-202,5571,1,6.94444E-05,223.8988953,60636,,0.649899897,0.650335878,2,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.015946117,1.01711E-05,South_West
1,8104,DV-202,2999.955996,5572,DV-202,5572,1,6.94444E-05,371.5516968,60637,,1.169313912,1.169654151,7,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025851063,4.83239E-05,South_West
1,8105,DW-202,2999.955996,5573,DW-202,5573,1,6.94444E-05,737.8422852,60638,,1.702079245,1.701480234,8,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.0259143,4.83459E-05,South_West
1,8106,DX-202,2999.955996,0,DX-202,0,0,0,0,60639,,2.213742764,2.212868787,14,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.02591398,4.83446E-05,South_West
1,8107,DY-202,2999.955996,5574,DY-202,5574,1,6.94444E-05,831.6282959,60640,,2.516495206,2.516415792,11,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.0259143,4.83459E-05,South_West
1,8108,DZ-202,2999.955996,5575,DZ-202,5575,1,6.94444E-05,867.9425659,60641,,4.022387978,4.021344182,24,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913978,4.83446E-05,South_West
1,8109,EA-202,2999.955996,5576,EA-202,5576,1,6.94444E-05,1122.347778,60642,,10.98316343,10.98523262,111,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.0259143,4.83459E-05,South_West
1,8110,EB-202,2999.955996,0,EB-202,0,0,0,0,60643,,8.56291058,8.562961524,80,0,0,0,0,0,0,0,2999.955996,649499.99885800000,0,0,0.02591398,4.83446E-05,South_West
1,8111,EC-202,2999.955996,5577,EC-202,5577,1,6.94444E-05,3110.94873,60644,,5.472111182,5.471782641,30,0,0,0,1,0,0,1,2999.955996,649499.99886200000,0,0,0.014391913,9.40469E-06,South_West
1,8113,EE-202,2999.955996,5579,EE-202,5579,1,6.94444E-05,2773.06665,60646,,2.652492432,2.651962519,11,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.014134145,7.5506E-06,South_West
1,8114,EF-202,2999.955996,5580,EF-202,5580,1,6.94444E-05,5167.225098,60647,,2.085947835,2.085461556,14,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.021078982,1.61735E-05,South_West
1,8116,EH-202,2999.955996,0,EH-202,0,0,0,0,60649,,9.906231908,9.906464777,53,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.011688986,3.71511E-06,South_West
1,8131,EW-202,2999.955996,5594,EW-202,5594,1,6.94444E-05,16084.20605470000,60664,,15.79664298,15.79647978,139,0,0,0,3,0,0,3,2999.955996,649499.99886200000,0,0,0.020274367,2.18462E-05,South_East
1,8132,EX-202,2999.955996,0,EX-202,0,0,0,0,60665,,12.01836431,12.01779596,89,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.02591398,4.83446E-05,South_East
1,8133,EY-202,2999.955996,5595,EY-202,5595,1,6.94444E-05,11260.10644530000,60666,,12.06632822,12.06583239,75,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.0259143,4.83459E-05,South_East
1,8134,EZ-202,2999.955996,5596,EZ-202,5596,1,6.94444E-05,6542.862793,60667,,5.889372262,5.889323791,40,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.02591398,4.83446E-05,South_East
1,8135,FA-202,2999.955996,5597,FA-202,5597,1,6.94444E-05,3545.428711,60668,,2.486281559,2.487625932,14,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.02402984,3.8886E-05,South_East
1,8139,FE-202,2999.955996,5600,FE-202,5600,1,6.94444E-05,897.4569092,60672,,1.978976154,1.979505938,7,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.014285859,8.13442E-06,South_East
1,8140,FF-202,2999.955996,5601,FF-202,5601,1,6.94444E-05,459.7600403,60673,,2.324298382,2.323838268,8,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.020472597,7.15149E-06,South_East
1,8141,FG-202,2999.955996,5602,FG-202,5602,1,6.94444E-05,139.8023987,60674,,2.081692505,2.08126787,5,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025914299,4.83459E-05,South_East
1,8142,FH-202,2999.955996,0,FH-202,0,0,0,0,60675,,1.785684442,1.786950412,7,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.02591398,4.83446E-05,South_East
1,8143,FI-202,2999.955996,5603,FI-202,5603,1,6.94444E-05,90.30409241,60676,,1.605178955,1.604241108,9,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.0259143,4.83459E-05,South_East
1,8144,FJ-202,2999.955996,5604,FJ-202,5604,1,6.94444E-05,774.0328979,60677,,3.645918595,3.646551169,20,0,0,0,0,0,0,0,2999.955996,649499.99886000000,1,1,0.02591398,4.83446E-05,South_East
1,8145,FK-202,2999.955996,5605,FK-202,5605,1,6.94444E-05,700.0200806,60678,,1.303888825,1.30371844,5,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.0259143,4.83459E-05,South_East
1,8146,FL-202,2999.955996,5606,FL-202,5606,1,6.94444E-05,498.8674316,60679,,0.922365023,0.922413775,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913978,4.83446E-05,South_East
1,8147,FM-202,2999.955996,5607,FM-202,5607,1,6.94444E-05,467.6660767,60680,,1.034761212,1.034435698,5,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.0259143,4.83459E-05,South_East
1,8148,FN-202,2999.955996,0,FN-202,0,0,0,0,60681,,0.680671082,0.680704972,1,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025289394,4.63349E-05,South_East
1,8149,FO-202,2999.955996,5608,FO-202,5608,1,6.94444E-05,494.768158,60682,,1.213070184,1.21309022,4,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.00470013,6.8509E-07,South_East
1,8248,DU-201,2999.955996,5688,DU-201,5688,1,6.94444E-05,276.0827942,61132,,3.767308015,3.766231356,21,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.010912374,0.000003606,South_West
1,8249,DV-201,2999.955996,5689,DV-201,5689,1,6.94444E-05,225.3507996,61133,,1.001887107,1.000200789,1,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.024246308,4.14027E-05,South_West
1,8250,DW-201,2999.955996,0,DW-201,0,0,0,0,61134,,1.26505013,1.264810544,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913661,4.83433E-05,South_West
1,8251,DX-201,2999.955996,5690,DX-201,5690,1,6.94444E-05,210.1795654,61135,,0,0,0,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913342,4.83421E-05,South_West
1,8252,DY-201,2999.955996,5691,DY-201,5691,1,6.94444E-05,233.8230438,61136,,0.760815795,0.762005196,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913661,4.83433E-05,South_West
1,8253,DZ-201,2999.955996,5692,DZ-201,5692,1,6.94444E-05,521.2824097,61137,,3.434039181,3.432504606,18,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.02591334,4.83421E-05,South_West
1,8254,EA-201,2999.955996,5693,EA-201,5693,1,6.94444E-05,1467.077393,61138,,3.535622716,3.535487275,33,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913661,4.83433E-05,South_West
1,8255,EB-201,2999.955996,5694,EB-201,5694,1,6.94444E-05,5308.375977,61139,,6.656827909,6.656637909,64,0,0,0,0,0,0,0,2999.955996,649499.99885800000,0,0,0.025913342,4.83421E-05,South_West
1,8256,EC-201,2999.955996,0,EC-201,0,0,0,0,61140,,10.54076572,10.53998986,94,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.024456315,3.02808E-05,South_West
1,8257,ED-201,2999.955996,5695,ED-201,5695,1,6.94444E-05,6575.73584,61141,,4.339394585,4.339423837,19,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.023892512,3.65052E-05,North_West
1,8258,EE-201,2999.955996,5696,EE-201,5696,1,6.94444E-05,4933.631836,61142,,5.57802393,5.578090797,34,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.023186671,2.73509E-05,South_West
1,8259,EF-201,2999.955996,5697,EF-201,5697,1,6.94444E-05,10491.98535160000,61143,,7.642044876,7.642081888,43,0,0,0,2,0,0,2,2999.955996,649499.99886000000,0,0,0.025913342,4.83421E-05,South_West
1,8260,EG-201,2999.955996,5698,EG-201,5698,1,6.94444E-05,13550.15527340000,61144,,4.833744973,4.833752239,38,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.02338168,3.25108E-05,South_West
1,8261,EH-201,2999.955996,0,EH-201,0,0,0,0,61145,,14.33586817,14.33662266,125,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913342,4.83421E-05,South_West
1,8262,EI-201,2999.955996,5699,EI-201,5699,1,6.94444E-05,19013.72460940000,61146,,17.78863969,17.78811036,154,0,0,0,1,0,0,1,2999.955996,649499.99886000000,0,0,0.018322789,2.07912E-05,South_West
1,8276,EW-201,2999.955996,0,EW-201,0,0,0,0,61160,,12.93921866,12.93858298,122,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.012331294,6.59463E-06,South_East
1,8277,EX-201,2999.955996,5711,EX-201,5711,1,6.94444E-05,17190.38085940000,61161,,11.0938443,11.09352404,82,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.017092261,1.42183E-05,South_East
1,8278,EY-201,2999.955996,5712,EY-201,5712,1,6.94444E-05,9532.511719,61162,,11.93676294,11.93815967,72,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025585872,4.66878E-05,South_East
1,8279,EZ-201,2999.955996,5713,EZ-201,5713,1,6.94444E-05,6717.609375,61163,,7.070369783,7.069705186,43,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.021024051,2.28624E-05,South_East
1,8280,FA-201,2999.955996,5714,FA-201,5714,1,6.94444E-05,2898.769531,61164,,4.567455931,4.567465505,28,0,0,0,0,1,1,1,2999.955996,649499.99886000000,0,0,0.011197818,3.1637E-06,South_East
1,8286,FG-201,2999.955996,5719,FG-201,5719,1,6.94444E-05,114.1638107,61170,,1.967113596,1.967030869,6,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.024595256,2.00038E-05,South_East
1,8287,FH-201,2999.955996,0,FH-201,0,0,0,0,61171,,1.206548973,1.207600824,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025898084,4.82716E-05,South_East
1,8288,FI-201,2999.955996,5720,FI-201,5720,1,6.94444E-05,89.6799469,61172,,0,0,0,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913661,4.83433E-05,South_East
1,8289,FJ-201,2999.955996,5721,FJ-201,5721,1,6.94444E-05,508.3481445,61173,,0.806360885,0.806247024,1,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913342,4.83421E-05,South_East
1,8290,FK-201,2999.955996,5722,FK-201,5722,1,6.94444E-05,540.3909302,61174,,0.431646653,0.431335943,1,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913661,4.83433E-05,South_East
1,8291,FL-201,2999.955996,5723,FL-201,5723,1,6.94444E-05,477.3616333,61175,,0,0,0,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.02591334,4.83421E-05,South_East
1,8292,FM-201,2999.955996,0,FM-201,0,0,0,0,61176,,1.090606161,1.09102392,3,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913661,4.83433E-05,South_East
1,8293,FN-201,2999.955996,5724,FN-201,5724,1,6.94444E-05,514.1216431,61177,,0.402757442,0.404086711,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025634465,4.79737E-05,South_East
1,8294,FO-201,2999.955996,5725,FO-201,5725,1,6.94444E-05,486.4131775,61178,,0,0,0,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.010857775,4.05086E-06,South_East
1,8394,DV-200,2999.955996,5805,DV-200,5805,1,6.94444E-05,183.5736847,61629,,0.67215053,0.672193438,1,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.020587499,2.40002E-05,North_West
1,8395,DW-200,2999.955996,0,DW-200,0,0,0,0,61630,,1.862318526,1.862981174,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913024,4.83408E-05,North_West
1,8396,DX-200,2999.955996,5806,DX-200,5806,1,6.94444E-05,223.9150696,61631,,1.059699473,1.060567441,2,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025912705,4.83395E-05,North_West
1,8397,DY-200,2999.955996,5807,DY-200,5807,1,6.94444E-05,290.9934387,61632,,0.533916435,0.534646,1,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913024,4.83408E-05,North_West
1,8398,DZ-200,2999.955996,5808,DZ-200,5808,1,6.94444E-05,334.7041321,61633,,3.532379433,3.531790361,25,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025912703,4.83395E-05,North_West
1,8399,EA-200,2999.955996,5809,EA-200,5809,1,6.94444E-05,1042.678467,61634,,5.2223922,5.225578756,37,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913024,4.83408E-05,North_West
1,8400,EB-200,2999.955996,5810,EB-200,5810,1,6.94444E-05,2631.328613,61635,,8.06439002,8.064070477,61,0,0,0,0,0,0,0,2999.955996,649499.99886100000,0,0,0.025912705,4.83395E-05,North_West
1,8401,EC-200,2999.955996,0,EC-200,0,0,0,0,61636,,7.904537085,7.90632617,68,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913024,4.83408E-05,North_West
1,8402,ED-200,2999.955996,5811,ED-200,5811,1,6.94444E-05,6576.989746,61637,,13.47522621,13.47705415,79,0,0,0,1,0,0,1,2999.955996,649499.99886200000,0,0,0.025912705,4.83395E-05,North_West
1,8403,EE-200,2999.955996,5812,EE-200,5812,1,6.94444E-05,8980.94043,61638,,7.260836075,7.260712793,36,0,0,0,0,0,0,0,2999.955996,649499.99886000000,1,1,0.025913022,4.83408E-05,North_West
1,8404,EF-200,2999.955996,5813,EF-200,5813,1,6.94444E-05,7197.782715,61639,,5.462562647,5.462258875,43,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025912705,4.83395E-05,North_West
1,8405,EG-200,2999.955996,0,EG-200,0,0,0,0,61640,,12.70707279,12.70689791,113,0,0,0,1,0,0,1,2999.955996,649499.99886000000,0,0,0.025913024,4.83408E-05,North_West
1,8406,EH-200,2999.955996,5814,EH-200,5814,1,6.94444E-05,10164.11816410000,61641,,12.16925871,12.16909483,107,0,0,0,1,0,0,1,2999.955996,649499.99886200000,0,0,0.025912705,4.83395E-05,North_West
1,8407,EI-200,2999.955996,5815,EI-200,5815,1,6.94444E-05,14159.51367190000,61642,,16.8668634,16.86740908,149,0,0,0,1,0,0,1,2999.955996,649499.99886000000,0,0,0.023099958,3.48141E-05,North_West
1,8423,EY-200,2999.955996,5828,EY-200,5828,1,6.94444E-05,3093.207764,61658,,7.78074521,7.780613239,59,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.003567883,3.341E-07,
1,8430,FF-200,2999.955996,5834,FF-200,5834,1,6.94444E-05,239.8348541,61665,,2.490283852,2.490554401,18,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.017232348,1.56655E-05,North_East
1,8431,FG-200,2999.955996,0,FG-200,0,0,0,0,61666,,1.993678748,1.992686916,4,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.023046206,3.43514E-05,North_East
1,8432,FH-200,2999.955996,5835,FH-200,5835,2,0.000138889,141.305191,61667,,1.673079556,1.673364021,7,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025912705,4.83395E-05,North_East
1,8433,FI-200,2999.955996,0,FI-200,0,0,0,0,61668,,0.56097878,0.560786668,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913024,4.83408E-05,North_East
1,8434,FJ-200,2999.955996,5836,FJ-200,5836,1,6.94444E-05,738.6535645,61669,,2.450909113,2.450778291,14,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025912705,4.83395E-05,North_East
1,8435,FK-200,2999.955996,5837,FK-200,5837,1,6.94444E-05,507.2590332,61670,,0.089290693,0.089303743,1,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913024,4.83408E-05,North_East
1,8436,FL-200,2999.955996,5838,FL-200,5838,1,6.94444E-05,520.9266968,61671,,1.313465171,1.315782721,4,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025912703,4.83395E-05,North_East
1,8437,FM-200,2999.955996,0,FM-200,0,0,0,0,61672,,0.659769817,0.658684361,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.025913024,4.83408E-05,North_East
1,8438,FN-200,2999.955996,5839,FN-200,5839,1,6.94444E-05,705.3172607,61673,,3.03269779,3.032203746,12,0,0,0,0,0,0,0,2999.955996,649499.99886200000,0,0,0.025276947,4.62744E-05,North_East
1,8439,FO-200,2999.955996,5840,FO-200,5840,1,6.94444E-05,534.2041626,61674,,0.773209514,0.772941982,2,0,0,0,0,0,0,0,2999.955996,649499.99886000000,0,0,0.010975703,4.15318E-06,North_East
